epoch,train_loss,train_acc,val_loss,val_acc
17,0.144997,94.9206,0.617700,90.4762
18,0.139836,95.8730,0.677746,88.0952
19,0.147330,94.6032,0.767274,76.1905
20,0.105077,97.4603,1.059496,76.1905
21,0.137685,95.8730,0.676355,80.9524
22,0.087364,97.1429,0.519256,90.4762
23,0.055946,99.0476,1.090292,64.2857
24,0.043098,98.7302,0.471838,83.3333
25,0.050476,98.0952,0.525852,88.0952
26,0.060662,98.0952,0.656467,85.7143
27,0.041113,97.4603,0.651513,85.7143
28,0.051027,98.0952,0.458562,88.0952
29,0.156345,95.5556,1.246013,76.1905
30,0.141167,95.8730,0.837430,83.3333
31,0.073724,98.0952,0.651145,83.3333
32,0.058776,97.7778,0.551836,88.0952
33,0.065508,97.7778,0.738732,85.7143
34,0.038028,99.0476,0.722912,83.3333
35,0.029929,99.3651,0.482684,90.4762
36,0.023777,99.6825,0.673487,85.7143
37,0.016871,99.6825,0.621666,90.4762
38,0.021853,99.3651,0.767807,85.7143
39,0.008606,99.6825,0.869532,88.0952
40,0.013600,99.6825,0.752831,85.7143
41,0.005403,100.0000,0.943957,83.3333
42,0.007146,99.6825,0.782743,88.0952
0,1.809955,28.2540,1.939256,16.6667
1,1.344538,59.3651,2.041823,16.6667
2,1.027928,65.7143,2.371333,21.4286
3,0.879949,72.0635,2.520636,19.0476
4,0.679109,77.4603,2.793530,28.5714
5,0.523120,83.4921,1.549963,61.9048
6,0.422307,86.3492,1.300846,73.8095
7,0.423781,85.7143,2.339897,35.7143
8,0.317068,90.7937,1.742408,59.5238
9,0.351602,86.0317,2.034028,61.9048
10,0.257478,90.7937,0.882179,78.5714
11,0.234453,92.6984,0.455950,88.0952
12,0.270571,90.1587,1.895867,59.5238
13,0.180015,94.9206,0.931992,73.8095
14,0.152544,95.2381,0.659935,88.0952
15,0.111450,96.8254,0.824174,73.8095
16,0.131842,95.2381,0.758185,78.5714
17,0.144997,94.9206,0.617700,90.4762
18,0.139836,95.8730,0.677746,88.0952
19,0.147330,94.6032,0.767274,76.1905
20,0.105077,97.4603,1.059496,76.1905
21,0.137685,95.8730,0.676355,80.9524
22,0.087364,97.1429,0.519256,90.4762
23,0.055946,99.0476,1.090292,64.2857
24,0.043098,98.7302,0.471838,83.3333
25,0.050476,98.0952,0.525852,88.0952
26,0.060662,98.0952,0.656467,85.7143
27,0.041113,97.4603,0.651513,85.7143
28,0.051027,98.0952,0.458562,88.0952
29,0.156345,95.5556,1.246013,76.1905
30,0.141167,95.8730,0.837430,83.3333
31,0.073724,98.0952,0.651145,83.3333
32,0.058776,97.7778,0.551836,88.0952
33,0.065508,97.7778,0.738732,85.7143
34,0.038028,99.0476,0.722912,83.3333
35,0.029929,99.3651,0.482684,90.4762
36,0.023777,99.6825,0.673487,85.7143
37,0.016871,99.6825,0.621666,90.4762
38,0.021853,99.3651,0.767807,85.7143
39,0.008606,99.6825,0.869532,88.0952
40,0.013600,99.6825,0.752831,85.7143
41,0.005403,100.0000,0.943957,83.3333
42,0.007146,99.6825,0.782743,88.0952
0,1.809955,28.2540,1.939256,16.6667
1,1.344538,59.3651,2.041823,16.6667
2,1.027928,65.7143,2.371333,21.4286
3,0.879949,72.0635,2.520636,19.0476
4,0.679109,77.4603,2.793530,28.5714
5,0.523120,83.4921,1.549963,61.9048
6,0.422307,86.3492,1.300846,73.8095
7,0.423781,85.7143,2.339897,35.7143
8,0.317068,90.7937,1.742408,59.5238
9,0.351602,86.0317,2.034028,61.9048
10,0.257478,90.7937,0.882179,78.5714
11,0.234453,92.6984,0.455950,88.0952
12,0.270571,90.1587,1.895867,59.5238
13,0.180015,94.9206,0.931992,73.8095
14,0.152544,95.2381,0.659935,88.0952
15,0.111450,96.8254,0.824174,73.8095
16,0.131842,95.2381,0.758185,78.5714
17,0.144997,94.9206,0.617700,90.4762
18,0.139836,95.8730,0.677746,88.0952
19,0.147330,94.6032,0.767274,76.1905
20,0.105077,97.4603,1.059496,76.1905
21,0.137685,95.8730,0.676355,80.9524
22,0.087364,97.1429,0.519256,90.4762
23,0.055946,99.0476,1.090292,64.2857
24,0.043098,98.7302,0.471838,83.3333
25,0.050476,98.0952,0.525852,88.0952
26,0.060662,98.0952,0.656467,85.7143
27,0.041113,97.4603,0.651513,85.7143
28,0.051027,98.0952,0.458562,88.0952
29,0.156345,95.5556,1.246013,76.1905
30,0.141167,95.8730,0.837430,83.3333
31,0.073724,98.0952,0.651145,83.3333
32,0.058776,97.7778,0.551836,88.0952
33,0.065508,97.7778,0.738732,85.7143
34,0.038028,99.0476,0.722912,83.3333
35,0.029929,99.3651,0.482684,90.4762
36,0.023777,99.6825,0.673487,85.7143
37,0.016871,99.6825,0.621666,90.4762
38,0.021853,99.3651,0.767807,85.7143
39,0.008606,99.6825,0.869532,88.0952
40,0.013600,99.6825,0.752831,85.7143
41,0.005403,100.0000,0.943957,83.3333
42,0.007146,99.6825,0.782743,88.0952
0,1.809955,28.2540,1.939256,16.6667
1,1.344538,59.3651,2.041823,16.6667
2,1.027928,65.7143,2.371333,21.4286
3,0.879949,72.0635,2.520636,19.0476
4,0.679109,77.4603,2.793530,28.5714
5,0.523120,83.4921,1.549963,61.9048
6,0.422307,86.3492,1.300846,73.8095
7,0.423781,85.7143,2.339897,35.7143
8,0.317068,90.7937,1.742408,59.5238
9,0.351602,86.0317,2.034028,61.9048
10,0.257478,90.7937,0.882179,78.5714
11,0.234453,92.6984,0.455950,88.0952
12,0.270571,90.1587,1.895867,59.5238
13,0.180015,94.9206,0.931992,73.8095
14,0.152544,95.2381,0.659935,88.0952
15,0.111450,96.8254,0.824174,73.8095
16,0.131842,95.2381,0.758185,78.5714
17,0.144997,94.9206,0.617700,90.4762
18,0.139836,95.8730,0.677746,88.0952
19,0.147330,94.6032,0.767274,76.1905
20,0.105077,97.4603,1.059496,76.1905
21,0.137685,95.8730,0.676355,80.9524
22,0.087364,97.1429,0.519256,90.4762
23,0.055946,99.0476,1.090292,64.2857
24,0.043098,98.7302,0.471838,83.3333
25,0.050476,98.0952,0.525852,88.0952
26,0.060662,98.0952,0.656467,85.7143
27,0.041113,97.4603,0.651513,85.7143
28,0.051027,98.0952,0.458562,88.0952
29,0.156345,95.5556,1.246013,76.1905
30,0.141167,95.8730,0.837430,83.3333
31,0.073724,98.0952,0.651145,83.3333
32,0.058776,97.7778,0.551836,88.0952
33,0.065508,97.7778,0.738732,85.7143
34,0.038028,99.0476,0.722912,83.3333
35,0.029929,99.3651,0.482684,90.4762
36,0.023777,99.6825,0.673487,85.7143
37,0.016871,99.6825,0.621666,90.4762
38,0.021853,99.3651,0.767807,85.7143
39,0.008606,99.6825,0.869532,88.0952
40,0.013600,99.6825,0.752831,85.7143
41,0.005403,100.0000,0.943957,83.3333
42,0.007146,99.6825,0.782743,88.0952
0,1.809955,28.2540,1.939256,16.6667
1,1.344538,59.3651,2.041823,16.6667
2,1.027928,65.7143,2.371333,21.4286
3,0.879949,72.0635,2.520636,19.0476
4,0.679109,77.4603,2.793530,28.5714
5,0.523120,83.4921,1.549963,61.9048
6,0.422307,86.3492,1.300846,73.8095
7,0.423781,85.7143,2.339897,35.7143
8,0.317068,90.7937,1.742408,59.5238
9,0.351602,86.0317,2.034028,61.9048
10,0.257478,90.7937,0.882179,78.5714
11,0.234453,92.6984,0.455950,88.0952
12,0.270571,90.1587,1.895867,59.5238
13,0.180015,94.9206,0.931992,73.8095
14,0.152544,95.2381,0.659935,88.0952
15,0.111450,96.8254,0.824174,73.8095
16,0.131842,95.2381,0.758185,78.5714
17,0.144997,94.9206,0.617700,90.4762
18,0.139836,95.8730,0.677746,88.0952
19,0.147330,94.6032,0.767274,76.1905
20,0.105077,97.4603,1.059496,76.1905
21,0.137685,95.8730,0.676355,80.9524
22,0.087364,97.1429,0.519256,90.4762
23,0.055946,99.0476,1.090292,64.2857
24,0.043098,98.7302,0.471838,83.3333
25,0.050476,98.0952,0.525852,88.0952
26,0.060662,98.0952,0.656467,85.7143
27,0.041113,97.4603,0.651513,85.7143
28,0.051027,98.0952,0.458562,88.0952
29,0.156345,95.5556,1.246013,76.1905
30,0.141167,95.8730,0.837430,83.3333
31,0.073724,98.0952,0.651145,83.3333
32,0.058776,97.7778,0.551836,88.0952
33,0.065508,97.7778,0.738732,85.7143
34,0.038028,99.0476,0.722912,83.3333
35,0.029929,99.3651,0.482684,90.4762
36,0.023777,99.6825,0.673487,85.7143
37,0.016871,99.6825,0.621666,90.4762
38,0.021853,99.3651,0.767807,85.7143
39,0.008606,99.6825,0.869532,88.0952
40,0.013600,99.6825,0.752831,85.7143
41,0.005403,100.0000,0.943957,83.3333
42,0.007146,99.6825,0.782743,88.0952
0,1.822125,29.2063,1.941410,16.6667
1,1.365784,53.6508,2.055623,16.6667
2,1.034488,67.3016,2.409665,19.0476
3,0.860148,72.0635,2.796907,21.4286
4,0.677138,77.7778,1.539875,52.3810
5,0.522905,83.4921,1.525461,59.5238
6,0.369947,87.6190,1.070186,83.3333
7,0.326572,86.9841,1.299335,73.8095
8,0.197157,94.9206,0.772009,80.9524
9,0.281309,92.0635,1.930896,66.6667
10,0.245061,91.4286,0.787321,88.0952
11,0.234753,92.0635,0.948894,85.7143
12,0.241104,91.4286,2.018449,50.0000
13,0.142720,95.2381,0.873593,80.9524
14,0.137268,95.8730,1.303543,78.5714
15,0.139151,95.5556,1.254800,76.1905
16,0.132936,95.5556,0.740272,85.7143
17,0.090730,96.8254,0.626785,80.9524
18,0.071537,97.7778,0.722010,85.7143
19,0.093766,97.1429,0.731867,88.0952
0,1.809009,27.9365,1.940392,16.6667
1,1.336024,59.3651,2.052111,16.6667
2,1.014840,67.3016,2.363745,16.6667
3,0.872991,73.0159,2.479567,26.1905
4,0.668804,78.0952,1.806771,42.8571
5,0.532842,82.5397,2.875317,40.4762
6,0.436583,84.4444,1.313048,73.8095
7,0.360885,89.8413,1.249954,69.0476
8,0.283457,90.4762,1.434030,52.3810
9,0.327686,88.5714,3.304151,54.7619
10,0.237704,90.7937,1.402141,69.0476
11,0.289585,90.4762,0.612299,88.0952
12,0.245572,91.4286,0.875834,76.1905
13,0.118396,96.8254,0.667525,88.0952
14,0.219675,93.3333,0.621987,90.4762
15,0.153727,95.2381,1.406016,71.4286
16,0.159291,95.2381,0.446659,90.4762
17,0.079973,97.1429,0.485723,88.0952
18,0.083257,98.0952,0.770332,78.5714
19,0.102314,97.1429,0.551571,85.7143
20,0.114783,96.5079,1.945039,66.6667
21,0.102837,95.8730,0.791070,80.9524
22,0.067773,98.4127,0.914546,83.3333
23,0.066239,97.7778,0.738151,78.5714
24,0.064896,98.0952,0.575411,90.4762
25,0.085504,97.1429,0.524316,90.4762
26,0.125435,94.9206,0.746872,80.9524
27,0.084017,96.5079,0.710235,83.3333
28,0.116861,96.8254,2.308245,33.3333
29,0.250252,92.3810,1.043552,80.9524
30,0.077500,97.7778,0.727849,85.7143
31,0.057037,98.0952,0.563853,90.4762
32,0.017284,99.6825,0.605506,88.0952
33,0.028558,99.6825,0.623336,83.3333
34,0.014808,99.6825,0.575294,88.0952
35,0.015846,99.6825,0.629761,80.9524
36,0.010324,99.6825,0.652450,83.3333
37,0.031721,99.0476,0.485769,88.0952
38,0.076925,97.7778,0.790174,85.7143
39,0.046753,98.7302,0.904166,83.3333
0,1.809955,28.2540,1.939256,16.6667
1,1.344538,59.3651,2.041823,16.6667
2,1.027928,65.7143,2.371333,21.4286
3,0.879949,72.0635,2.520636,19.0476
4,0.679109,77.4603,2.793530,28.5714
5,0.523120,83.4921,1.549963,61.9048
6,0.422307,86.3492,1.300846,73.8095
7,0.423781,85.7143,2.339897,35.7143
8,0.317068,90.7937,1.742408,59.5238
9,0.351602,86.0317,2.034028,61.9048
10,0.257478,90.7937,0.882179,78.5714
11,0.234453,92.6984,0.455950,88.0952
12,0.270571,90.1587,1.895867,59.5238
13,0.180015,94.9206,0.931992,73.8095
14,0.152544,95.2381,0.659935,88.0952
15,0.111450,96.8254,0.824174,73.8095
16,0.131842,95.2381,0.758185,78.5714
17,0.144997,94.9206,0.617700,90.4762
18,0.139836,95.8730,0.677746,88.0952
19,0.147330,94.6032,0.767274,76.1905
20,0.105077,97.4603,1.059496,76.1905
21,0.137685,95.8730,0.676355,80.9524
22,0.087364,97.1429,0.519256,90.4762
23,0.055946,99.0476,1.090292,64.2857
24,0.043098,98.7302,0.471838,83.3333
25,0.050476,98.0952,0.525852,88.0952
26,0.060662,98.0952,0.656467,85.7143
27,0.041113,97.4603,0.651513,85.7143
28,0.051027,98.0952,0.458562,88.0952
29,0.156345,95.5556,1.246013,76.1905
30,0.141167,95.8730,0.837430,83.3333
31,0.073724,98.0952,0.651145,83.3333
32,0.058776,97.7778,0.551836,88.0952
33,0.065508,97.7778,0.738732,85.7143
34,0.038028,99.0476,0.722912,83.3333
35,0.029929,99.3651,0.482684,90.4762
36,0.023777,99.6825,0.673487,85.7143
37,0.016871,99.6825,0.621666,90.4762
38,0.021853,99.3651,0.767807,85.7143
39,0.008606,99.6825,0.869532,88.0952
40,0.013600,99.6825,0.752831,85.7143
41,0.005403,100.0000,0.943957,83.3333
42,0.007146,99.6825,0.782743,88.0952
0,1.930060,17.5573,1.964064,8.5714
1,1.772709,30.1527,2.201322,8.5714
2,1.545169,41.2214,3.458632,8.5714
3,1.286239,61.4504,5.815532,8.5714
4,1.157183,59.9237,3.575954,14.2857
5,0.863238,70.6107,2.345274,40.0000
6,0.812083,76.7176,1.556258,51.4286
7,0.623809,77.8626,3.484357,37.1429
8,0.532349,81.2977,1.449832,62.8571
9,0.472221,82.4427,2.403512,48.5714
10,0.326363,88.5496,1.442753,57.1429
11,0.296043,90.4580,2.524822,45.7143
12,0.314303,88.9313,1.446568,60.0000
13,0.469597,84.7328,0.677764,82.8571
14,0.249268,91.9847,1.145200,77.1429
15,0.297881,91.6031,1.525890,71.4286
16,0.256028,88.9313,0.898939,77.1429
17,0.230973,92.7481,0.527159,82.8571
18,0.223687,93.8931,0.565027,74.2857
19,0.171242,94.2748,0.435543,82.8571
20,0.107494,98.0916,0.276732,88.5714
21,0.207707,92.3664,0.586076,74.2857
22,0.177264,92.3664,1.070936,80.0000
23,0.149869,94.6565,0.561543,85.7143
24,0.122323,94.6565,0.331904,91.4286
25,0.117954,95.0382,0.539447,77.1429
26,0.260241,91.6031,1.663196,51.4286
27,0.409542,83.9695,1.109933,77.1429
28,0.208789,92.3664,1.188673,74.2857
29,0.177901,93.1298,1.080089,74.2857
30,0.215582,93.1298,1.547084,54.2857
31,0.176462,94.2748,0.278939,88.5714
32,0.128776,94.2748,0.565641,82.8571
33,0.084216,97.3282,0.449947,85.7143
34,0.147833,95.4198,0.802087,82.8571
35,0.078617,97.7099,0.475472,82.8571
36,0.049006,98.4733,0.286395,94.2857
37,0.054234,98.0916,0.385416,88.5714
38,0.200320,93.1298,0.766959,71.4286
39,0.253758,90.4580,1.116020,68.5714
40,0.106648,96.1832,1.744847,71.4286
41,0.159215,93.5115,0.582140,85.7143
42,0.241074,91.9847,1.362500,68.5714
43,0.122005,95.8015,1.186452,77.1429
44,0.056180,97.7099,0.702831,88.5714
45,0.058976,98.4733,0.716278,80.0000
46,0.048182,98.0916,1.202701,68.5714
47,0.048020,98.4733,0.496954,88.5714
48,0.071432,98.4733,0.445299,88.5714
49,0.036861,98.4733,0.630236,88.5714
50,0.035030,99.2366,0.804445,82.8571
51,0.063326,97.7099,0.525005,91.4286
52,0.029063,99.2366,0.504970,91.4286
53,0.056680,98.0916,0.600614,91.4286
54,0.011862,99.2366,0.725762,88.5714
55,0.039296,98.8550,0.980308,80.0000
56,0.075191,97.7099,2.445247,48.5714
57,0.075057,98.0916,1.127924,65.7143
58,0.057116,97.7099,1.520684,74.2857
59,0.121809,95.8015,0.693990,85.7143
60,0.247011,91.2214,0.486016,82.8571
61,0.079125,96.9466,0.421291,88.5714
0,1.930060,17.5573,1.964064,8.5714
1,1.772709,30.1527,2.201322,8.5714
2,1.545169,41.2214,3.458632,8.5714
3,1.286239,61.4504,5.815532,8.5714
4,1.157183,59.9237,3.575954,14.2857
5,0.863238,70.6107,2.345274,40.0000
6,0.812083,76.7176,1.556258,51.4286
7,0.623809,77.8626,3.484357,37.1429
8,0.532349,81.2977,1.449832,62.8571
9,0.472221,82.4427,2.403512,48.5714
10,0.326363,88.5496,1.442753,57.1429
11,0.296043,90.4580,2.524822,45.7143
12,0.314303,88.9313,1.446568,60.0000
13,0.469597,84.7328,0.677764,82.8571
14,0.249268,91.9847,1.145200,77.1429
15,0.297881,91.6031,1.525890,71.4286
16,0.256028,88.9313,0.898939,77.1429
17,0.230973,92.7481,0.527159,82.8571
18,0.223687,93.8931,0.565027,74.2857
19,0.171242,94.2748,0.435543,82.8571
20,0.107494,98.0916,0.276732,88.5714
21,0.207707,92.3664,0.586076,74.2857
22,0.177264,92.3664,1.070936,80.0000
23,0.149869,94.6565,0.561543,85.7143
24,0.122323,94.6565,0.331904,91.4286
25,0.117954,95.0382,0.539447,77.1429
26,0.260241,91.6031,1.663196,51.4286
27,0.409542,83.9695,1.109933,77.1429
28,0.208789,92.3664,1.188673,74.2857
29,0.177901,93.1298,1.080089,74.2857
30,0.215582,93.1298,1.547084,54.2857
31,0.176462,94.2748,0.278939,88.5714
32,0.128776,94.2748,0.565641,82.8571
33,0.084216,97.3282,0.449947,85.7143
34,0.147833,95.4198,0.802087,82.8571
35,0.078617,97.7099,0.475472,82.8571
36,0.049006,98.4733,0.286395,94.2857
37,0.054234,98.0916,0.385416,88.5714
38,0.200320,93.1298,0.766959,71.4286
39,0.253758,90.4580,1.116020,68.5714
40,0.106648,96.1832,1.744847,71.4286
41,0.159215,93.5115,0.582140,85.7143
42,0.241074,91.9847,1.362500,68.5714
43,0.122005,95.8015,1.186452,77.1429
44,0.056180,97.7099,0.702831,88.5714
45,0.058976,98.4733,0.716278,80.0000
46,0.048182,98.0916,1.202701,68.5714
47,0.048020,98.4733,0.496954,88.5714
48,0.071432,98.4733,0.445299,88.5714
49,0.036861,98.4733,0.630236,88.5714
50,0.035030,99.2366,0.804445,82.8571
51,0.063326,97.7099,0.525005,91.4286
52,0.029063,99.2366,0.504970,91.4286
53,0.056680,98.0916,0.600614,91.4286
54,0.011862,99.2366,0.725762,88.5714
55,0.039296,98.8550,0.980308,80.0000
56,0.075191,97.7099,2.445247,48.5714
57,0.075057,98.0916,1.127924,65.7143
58,0.057116,97.7099,1.520684,74.2857
59,0.121809,95.8015,0.693990,85.7143
60,0.247011,91.2214,0.486016,82.8571
61,0.079125,96.9466,0.421291,88.5714
0,1.901701,20.5952,2.031338,12.5000
1,1.658386,32.6190,2.111393,15.1786
2,1.476911,39.1667,1.857342,26.7857
3,1.326588,46.9048,1.279293,54.4643
4,1.061403,58.4524,2.414826,38.3929
5,1.039342,58.3333,1.564264,33.0357
6,0.947989,63.3333,1.647964,50.0000
7,0.898262,65.5952,2.231782,39.2857
8,0.812091,67.3810,0.945600,66.9643
9,0.738221,71.3095,1.117563,55.3571
10,0.652029,74.4048,1.389809,55.3571
11,0.558493,79.5238,1.692361,44.6429
12,0.549792,78.6905,1.157836,59.8214
13,0.454762,82.7381,0.831909,63.3929
14,0.380866,85.7143,1.210189,63.3929
15,0.366033,87.0238,0.988804,66.9643
16,0.306781,88.5714,1.091800,65.1786
17,0.294598,90.0000,1.143455,68.7500
18,0.316632,88.8095,1.282937,65.1786
19,0.201976,93.4524,1.082757,66.0714
20,0.157103,95.1190,0.864676,75.8929
21,0.236205,91.7857,1.321439,72.3214
22,0.191264,92.8571,1.912497,54.4643
23,0.214129,92.3810,2.672831,52.6786
24,0.242598,92.0238,1.321324,69.6429
25,0.290994,89.6429,1.580874,64.2857
26,0.246017,92.0238,1.287198,59.8214
27,0.094468,97.7381,1.074073,73.2143
28,0.226761,92.7381,1.537320,60.7143
29,0.212162,92.1429,1.118025,67.8571
30,0.091640,97.5000,1.178132,70.5357
31,0.099609,97.3810,1.408286,68.7500
32,0.055669,97.9762,0.991116,75.8929
33,0.060538,97.7381,1.981534,61.6071
34,0.177529,94.5238,1.520026,63.3929
35,0.116011,96.3095,1.627217,60.7143
36,0.105197,96.0714,1.568462,70.5357
37,0.049287,98.5714,2.449308,51.7857
38,0.094364,96.7857,1.162662,73.2143
39,0.139977,95.4762,2.158294,66.0714
40,0.122818,96.4286,3.070488,49.1071
41,0.056115,98.3333,1.348956,75.8929
42,0.045730,98.2143,1.167412,73.2143
43,0.121644,96.0714,2.803616,55.3571
44,0.148623,95.1190,1.478299,71.4286
45,0.131938,94.7619,2.510373,52.6786
0,1.923124,21.3740,1.966305,8.5714
1,1.756791,29.3893,2.159851,8.5714
2,1.561372,35.1145,2.804955,8.5714
3,1.441496,44.2748,3.414109,8.5714
4,1.239175,50.7634,2.409559,22.8571
5,1.277395,47.7099,2.475997,31.4286
6,1.152972,54.1985,2.082425,42.8571
7,0.934089,64.5038,1.382471,54.2857
8,0.865434,61.0687,1.072141,62.8571
9,0.779011,68.7023,2.011456,42.8571
10,0.721062,70.2290,3.375884,25.7143
11,0.662674,75.5725,2.000926,42.8571
12,0.646311,72.9008,2.383250,40.0000
13,0.589674,75.5725,1.737006,45.7143
14,0.533332,81.6794,5.112042,20.0000
15,0.432743,85.4962,1.845344,45.7143
16,0.428442,83.2061,2.010218,51.4286
17,0.424789,84.3511,1.852205,51.4286
18,0.287186,87.7863,1.636339,42.8571
19,0.219614,92.7481,2.434338,42.8571
20,0.206998,93.5115,2.029834,54.2857
21,0.301634,88.5496,2.209621,51.4286
22,0.479095,82.0611,4.311198,34.2857
23,0.449381,83.2061,3.300733,40.0000
24,0.465153,82.8244,3.603335,22.8571
25,0.341555,88.1679,2.754013,42.8571
26,0.284405,90.0763,1.646941,48.5714
27,0.294190,91.2214,1.743536,54.2857
28,0.235233,92.7481,1.852417,51.4286
29,0.228057,92.7481,4.212810,42.8571
30,0.169841,94.6565,1.333019,54.2857
31,0.161735,94.6565,4.093732,40.0000
32,0.141613,94.6565,0.956668,62.8571
33,0.118091,96.1832,2.140299,57.1429
0,1.901701,20.5952,2.031338,12.5000
1,1.658386,32.6190,2.111393,15.1786
2,1.476911,39.1667,1.857342,26.7857
3,1.326588,46.9048,1.279293,54.4643
4,1.061403,58.4524,2.414826,38.3929
5,1.039342,58.3333,1.564264,33.0357
6,0.947989,63.3333,1.647964,50.0000
7,0.898262,65.5952,2.231782,39.2857
8,0.812091,67.3810,0.945600,66.9643
9,0.738221,71.3095,1.117563,55.3571
10,0.652029,74.4048,1.389809,55.3571
11,0.558493,79.5238,1.692361,44.6429
12,0.549792,78.6905,1.157836,59.8214
13,0.454762,82.7381,0.831909,63.3929
14,0.380866,85.7143,1.210189,63.3929
15,0.366033,87.0238,0.988804,66.9643
16,0.306781,88.5714,1.091800,65.1786
17,0.294598,90.0000,1.143455,68.7500
18,0.316632,88.8095,1.282937,65.1786
19,0.201976,93.4524,1.082757,66.0714
20,0.157103,95.1190,0.864676,75.8929
21,0.236205,91.7857,1.321439,72.3214
22,0.191264,92.8571,1.912497,54.4643
23,0.214129,92.3810,2.672831,52.6786
24,0.242598,92.0238,1.321324,69.6429
25,0.290994,89.6429,1.580874,64.2857
26,0.246017,92.0238,1.287198,59.8214
27,0.094468,97.7381,1.074073,73.2143
28,0.226761,92.7381,1.537320,60.7143
29,0.212162,92.1429,1.118025,67.8571
30,0.091640,97.5000,1.178132,70.5357
31,0.099609,97.3810,1.408286,68.7500
32,0.055669,97.9762,0.991116,75.8929
33,0.060538,97.7381,1.981534,61.6071
34,0.177529,94.5238,1.520026,63.3929
35,0.116011,96.3095,1.627217,60.7143
36,0.105197,96.0714,1.568462,70.5357
37,0.049287,98.5714,2.449308,51.7857
38,0.094364,96.7857,1.162662,73.2143
39,0.139977,95.4762,2.158294,66.0714
40,0.122818,96.4286,3.070488,49.1071
41,0.056115,98.3333,1.348956,75.8929
42,0.045730,98.2143,1.167412,73.2143
43,0.121644,96.0714,2.803616,55.3571
44,0.148623,95.1190,1.478299,71.4286
45,0.131938,94.7619,2.510373,52.6786
0,1.901701,20.5952,2.031338,12.5000
1,1.658386,32.6190,2.111393,15.1786
2,1.476911,39.1667,1.857342,26.7857
3,1.326588,46.9048,1.279293,54.4643
4,1.061403,58.4524,2.414826,38.3929
5,1.039342,58.3333,1.564264,33.0357
6,0.947989,63.3333,1.647964,50.0000
7,0.898262,65.5952,2.231782,39.2857
8,0.812091,67.3810,0.945600,66.9643
9,0.738221,71.3095,1.117563,55.3571
10,0.652029,74.4048,1.389809,55.3571
11,0.558493,79.5238,1.692361,44.6429
12,0.549792,78.6905,1.157836,59.8214
13,0.454762,82.7381,0.831909,63.3929
14,0.380866,85.7143,1.210189,63.3929
15,0.366033,87.0238,0.988804,66.9643
16,0.306781,88.5714,1.091800,65.1786
17,0.294598,90.0000,1.143455,68.7500
18,0.316632,88.8095,1.282937,65.1786
19,0.201976,93.4524,1.082757,66.0714
20,0.157103,95.1190,0.864676,75.8929
21,0.236205,91.7857,1.321439,72.3214
22,0.191264,92.8571,1.912497,54.4643
23,0.214129,92.3810,2.672831,52.6786
24,0.242598,92.0238,1.321324,69.6429
25,0.290994,89.6429,1.580874,64.2857
26,0.246017,92.0238,1.287198,59.8214
27,0.094468,97.7381,1.074073,73.2143
28,0.226761,92.7381,1.537320,60.7143
29,0.212162,92.1429,1.118025,67.8571
30,0.091640,97.5000,1.178132,70.5357
31,0.099609,97.3810,1.408286,68.7500
32,0.055669,97.9762,0.991116,75.8929
33,0.060538,97.7381,1.981534,61.6071
34,0.177529,94.5238,1.520026,63.3929
35,0.116011,96.3095,1.627217,60.7143
36,0.105197,96.0714,1.568462,70.5357
37,0.049287,98.5714,2.449308,51.7857
38,0.094364,96.7857,1.162662,73.2143
39,0.139977,95.4762,2.158294,66.0714
40,0.122818,96.4286,3.070488,49.1071
41,0.056115,98.3333,1.348956,75.8929
42,0.045730,98.2143,1.167412,73.2143
43,0.121644,96.0714,2.803616,55.3571
44,0.148623,95.1190,1.478299,71.4286
45,0.131938,94.7619,2.510373,52.6786
0,1.901701,20.5952,2.031338,12.5000
1,1.658386,32.6190,2.111393,15.1786
2,1.476911,39.1667,1.857342,26.7857
3,1.326588,46.9048,1.279293,54.4643
4,1.061403,58.4524,2.414826,38.3929
5,1.039342,58.3333,1.564264,33.0357
6,0.947989,63.3333,1.647964,50.0000
7,0.898262,65.5952,2.231782,39.2857
8,0.812091,67.3810,0.945600,66.9643
9,0.738221,71.3095,1.117563,55.3571
10,0.652029,74.4048,1.389809,55.3571
11,0.558493,79.5238,1.692361,44.6429
12,0.549792,78.6905,1.157836,59.8214
13,0.454762,82.7381,0.831909,63.3929
14,0.380866,85.7143,1.210189,63.3929
15,0.366033,87.0238,0.988804,66.9643
16,0.306781,88.5714,1.091800,65.1786
17,0.294598,90.0000,1.143455,68.7500
18,0.316632,88.8095,1.282937,65.1786
19,0.201976,93.4524,1.082757,66.0714
20,0.157103,95.1190,0.864676,75.8929
21,0.236205,91.7857,1.321439,72.3214
22,0.191264,92.8571,1.912497,54.4643
23,0.214129,92.3810,2.672831,52.6786
24,0.242598,92.0238,1.321324,69.6429
25,0.290994,89.6429,1.580874,64.2857
26,0.246017,92.0238,1.287198,59.8214
27,0.094468,97.7381,1.074073,73.2143
28,0.226761,92.7381,1.537320,60.7143
29,0.212162,92.1429,1.118025,67.8571
30,0.091640,97.5000,1.178132,70.5357
31,0.099609,97.3810,1.408286,68.7500
32,0.055669,97.9762,0.991116,75.8929
33,0.060538,97.7381,1.981534,61.6071
34,0.177529,94.5238,1.520026,63.3929
35,0.116011,96.3095,1.627217,60.7143
36,0.105197,96.0714,1.568462,70.5357
37,0.049287,98.5714,2.449308,51.7857
